"count","p","oType"
3,"http://dbpedia.org/property/battles","http://dbpedia.org/ontology/Weapon"
2,"http://dbpedia.org/property/category","http://dbpedia.org/ontology/EthnicGroup"
7,"http://dbpedia.org/property/chronology","http://dbpedia.org/ontology/RecordLabel"
2,"http://dbpedia.org/property/cinematography","http://dbpedia.org/ontology/CollegeCoach"
1,"http://dbpedia.org/property/distributor","http://dbpedia.org/ontology/AdultActor"
1,"http://dbpedia.org/property/fromAlbum","http://dbpedia.org/ontology/Musical"
5,"http://dbpedia.org/property/relegation","http://dbpedia.org/ontology/Organisation"
75,"http://dbpedia.org/property/succeeded","http://dbpedia.org/ontology/Governor"
1,"http://dbpedia.org/property/teamname","http://www.w3.org/2002/07/owl#Thing"
69,"http://dbpedia.org/ontology/territory","http://dbpedia.org/ontology/PopulatedPlace"
38,"http://dbpedia.org/property/author","http://dbpedia.org/ontology/OfficeHolder"
5,"http://dbpedia.org/property/cStarter","http://dbpedia.org/ontology/Person"
1,"http://dbpedia.org/property/lgStarter","http://www.w3.org/2002/07/owl#Thing"
3,"http://dbpedia.org/property/note","http://dbpedia.org/ontology/PopulatedPlace"
1,"http://dbpedia.org/property/note","http://dbpedia.org/ontology/IceHockeyPlayer"
53,"http://dbpedia.org/property/territory","http://dbpedia.org/ontology/Country"
2,"http://dbpedia.org/property/wr3Starter","http://dbpedia.org/ontology/AmericanFootballPlayer"
117,"http://dbpedia.org/ontology/author","http://dbpedia.org/ontology/MusicalArtist"
7,"http://dbpedia.org/ontology/publisher","http://dbpedia.org/ontology/Artist"
1,"http://dbpedia.org/property/motto","http://www.opengis.net/gml/_Feature"
2,"http://dbpedia.org/ontology/associatedBand","http://dbpedia.org/ontology/FictionalCharacter"
3813,"http://dbpedia.org/ontology/associatedMusicalArtist","http://dbpedia.org/ontology/Artist"
511,"http://dbpedia.org/ontology/creator","http://dbpedia.org/ontology/Actor"
1,"http://dbpedia.org/property/associatedActs","http://dbpedia.org/ontology/Plant"
2,"http://dbpedia.org/property/creator","http://dbpedia.org/ontology/EducationalInstitution"
2926,"http://dbpedia.org/ontology/affiliation","http://www.w3.org/2002/07/owl#Thing"
8,"http://dbpedia.org/ontology/affiliation","http://dbpedia.org/ontology/Building"
8,"http://dbpedia.org/ontology/architect","http://dbpedia.org/ontology/Settlement"
14,"http://dbpedia.org/ontology/battle","http://dbpedia.org/ontology/Island"
4,"http://dbpedia.org/ontology/city","http://dbpedia.org/ontology/BodyOfWater"
513,"http://dbpedia.org/ontology/designer","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/ontology/executiveProducer","http://dbpedia.org/ontology/TelevisionEpisode"
167,"http://dbpedia.org/ontology/foundationPlace","http://dbpedia.org/ontology/Country"
1342,"http://dbpedia.org/ontology/hubAirport","http://dbpedia.org/ontology/Place"
207,"http://dbpedia.org/ontology/keyPerson","http://xmlns.com/foaf/0.1/Person"
4,"http://dbpedia.org/ontology/keyPerson","http://dbpedia.org/ontology/Governor"
1,"http://dbpedia.org/ontology/keyPerson","http://dbpedia.org/ontology/City"
1,"http://dbpedia.org/ontology/keyPerson","http://dbpedia.org/ontology/Judge"
2133,"http://dbpedia.org/ontology/locationCountry","http://dbpedia.org/ontology/Country"
1263,"http://dbpedia.org/ontology/owningCompany","http://dbpedia.org/ontology/Company"
33,"http://dbpedia.org/ontology/owningCompany","http://dbpedia.org/ontology/PopulatedPlace"
6,"http://dbpedia.org/ontology/owningOrganisation","http://dbpedia.org/ontology/University"
1,"http://dbpedia.org/ontology/owningOrganisation","http://dbpedia.org/ontology/Road"
1495,"http://dbpedia.org/ontology/related","http://www.w3.org/2002/07/owl#Thing"
3,"http://dbpedia.org/ontology/tenant","http://dbpedia.org/ontology/VolleyballLeague"
1,"http://dbpedia.org/property/address","http://dbpedia.org/ontology/School"
4,"http://dbpedia.org/property/affiliations","http://dbpedia.org/ontology/SportsTeam"
8,"http://dbpedia.org/property/affiliations","http://dbpedia.org/ontology/Person"
1,"http://dbpedia.org/property/affiliations","http://dbpedia.org/ontology/Actor"
2,"http://dbpedia.org/property/area","http://dbpedia.org/ontology/Company"
44,"http://dbpedia.org/property/awards","http://www.opengis.net/gml/_Feature"
15,"http://dbpedia.org/property/awards","http://dbpedia.org/ontology/Place"
1,"http://dbpedia.org/property/awards","http://dbpedia.org/ontology/SportsTeam"
2,"http://dbpedia.org/property/battleHonours","http://dbpedia.org/ontology/Stream"
2,"http://dbpedia.org/property/callsignMeaning","http://xmlns.com/foaf/0.1/Person"
6,"http://dbpedia.org/property/callsignMeaning","http://dbpedia.org/ontology/Person"
1,"http://dbpedia.org/property/colors","http://dbpedia.org/ontology/SportsTeam"
1,"http://dbpedia.org/property/companySlogan","http://dbpedia.org/ontology/Country"
1,"http://dbpedia.org/property/companyType","http://dbpedia.org/ontology/Eukaryote"
74,"http://dbpedia.org/property/composer","http://dbpedia.org/ontology/Actor"
42,"http://dbpedia.org/property/currentholder","http://dbpedia.org/ontology/Wrestler"
8,"http://dbpedia.org/property/designer","http://dbpedia.org/ontology/AdultActor"
2,"http://dbpedia.org/property/destinations","http://dbpedia.org/ontology/Island"
3,"http://dbpedia.org/property/endtheme","http://dbpedia.org/ontology/Actor"
2,"http://dbpedia.org/property/englishtitle","http://dbpedia.org/ontology/Single"
3,"http://dbpedia.org/property/englishtitle","http://dbpedia.org/ontology/Book"
77,"http://dbpedia.org/property/governingBody","http://dbpedia.org/ontology/PopulatedPlace"
1,"http://dbpedia.org/property/governingBody","http://dbpedia.org/ontology/MilitaryUnit"
3,"http://dbpedia.org/property/ideology","http://dbpedia.org/ontology/Person"
6614,"http://dbpedia.org/property/locale","http://www.opengis.net/gml/_Feature"
746,"http://dbpedia.org/property/locale","http://dbpedia.org/ontology/City"
52,"http://dbpedia.org/property/mapCaption","http://dbpedia.org/ontology/AdministrativeRegion"
1,"http://dbpedia.org/property/members","http://dbpedia.org/ontology/EthnicGroup"
39,"http://dbpedia.org/property/owned","http://dbpedia.org/ontology/PopulatedPlace"
1,"http://dbpedia.org/property/repeater","http://dbpedia.org/ontology/RadioStation"
245,"http://dbpedia.org/property/route","http://www.opengis.net/gml/_Feature"
1,"http://dbpedia.org/property/subdivisionName","http://dbpedia.org/ontology/Animal"
2,"http://dbpedia.org/property/tenants","http://dbpedia.org/ontology/HockeyTeam"
1,"http://dbpedia.org/property/timezoneDst","http://dbpedia.org/ontology/PopulatedPlace"
1,"http://dbpedia.org/property/defendladies","http://dbpedia.org/ontology/Athlete"
2,"http://dbpedia.org/property/defenddance","http://xmlns.com/foaf/0.1/Person"
1,"http://dbpedia.org/property/qf1Details","http://www.opengis.net/gml/_Feature"
6,"http://dbpedia.org/property/poolb","http://www.w3.org/2002/07/owl#Thing"
2,"http://dbpedia.org/property/poola","http://www.w3.org/2002/07/owl#Thing"
2,"http://dbpedia.org/property/team1OdisMostRuns","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/parents","http://dbpedia.org/ontology/Mayor"
3,"http://dbpedia.org/property/quarterarena","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/stage1championManager","http://dbpedia.org/ontology/Athlete"
4,"http://dbpedia.org/ontology/subject","http://dbpedia.org/ontology/President"
18,"http://dbpedia.org/ontology/subject","http://www.opengis.net/gml/_Feature"
5,"http://dbpedia.org/property/birthplace","http://dbpedia.org/ontology/HistoricPlace"
4,"http://dbpedia.org/property/birthplace","http://dbpedia.org/ontology/Eukaryote"
1,"http://dbpedia.org/property/birthplace","http://dbpedia.org/ontology/MilitaryUnit"
1,"http://dbpedia.org/property/inactiveSf","http://dbpedia.org/ontology/Athlete"
7,"http://dbpedia.org/property/finalteam","http://dbpedia.org/ontology/AmericanFootballTeam"
4,"http://dbpedia.org/property/home6player","http://www.w3.org/2002/07/owl#Thing"
7,"http://dbpedia.org/property/home3player","http://www.w3.org/2002/07/owl#Thing"
2,"http://dbpedia.org/property/finalvenue","http://dbpedia.org/ontology/PopulatedPlace"
3,"http://dbpedia.org/property/home7player","http://dbpedia.org/ontology/Athlete"
3,"http://dbpedia.org/property/home7player","http://dbpedia.org/ontology/SoccerPlayer"
1,"http://dbpedia.org/property/sf2venue","http://dbpedia.org/ontology/AdministrativeRegion"
68,"http://dbpedia.org/property/su","http://dbpedia.org/ontology/Organisation"
4,"http://dbpedia.org/property/casting","http://www.w3.org/2002/07/owl#Thing"
38,"http://dbpedia.org/ontology/arrondissement","http://www.opengis.net/gml/_Feature"
473,"http://dbpedia.org/ontology/outflow","http://dbpedia.org/ontology/River"
1,"http://dbpedia.org/ontology/prospectTeam","http://dbpedia.org/ontology/Place"
112,"http://dbpedia.org/ontology/relation","http://dbpedia.org/ontology/OfficeHolder"
1,"http://dbpedia.org/ontology/relative","http://dbpedia.org/ontology/Model"
8,"http://dbpedia.org/property/admctrof","http://www.opengis.net/gml/_Feature"
19,"http://dbpedia.org/property/appearance","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/cdDate","http://dbpedia.org/ontology/Olympics"
31,"http://dbpedia.org/property/cfldraftedteam","http://dbpedia.org/ontology/Organisation"
19,"http://dbpedia.org/property/source","http://xmlns.com/foaf/0.1/Person"
5,"http://dbpedia.org/property/source","http://dbpedia.org/ontology/Book"
1,"http://dbpedia.org/property/source","http://dbpedia.org/ontology/University"
1,"http://dbpedia.org/property/source","http://dbpedia.org/ontology/ShoppingMall"
3,"http://dbpedia.org/property/source","http://dbpedia.org/ontology/ProtectedArea"
13,"http://dbpedia.org/property/stopover","http://dbpedia.org/ontology/City"
1,"http://dbpedia.org/property/target","http://dbpedia.org/ontology/PopulatedPlace"
1,"http://dbpedia.org/property/target","http://dbpedia.org/ontology/Cleric"
1,"http://dbpedia.org/property/website","http://dbpedia.org/ontology/EducationalInstitution"
145,"http://dbpedia.org/property/writer","http://dbpedia.org/ontology/Comedian"
116,"http://dbpedia.org/property/afc","http://www.w3.org/2002/07/owl#Thing"
2,"http://dbpedia.org/property/pastMembers","http://dbpedia.org/ontology/OfficeHolder"
5,"http://dbpedia.org/property/pastMembers","http://dbpedia.org/ontology/Politician"
36,"http://dbpedia.org/property/text","http://dbpedia.org/ontology/AdministrativeRegion"
7,"http://dbpedia.org/ontology/developer","http://dbpedia.org/ontology/PopulatedPlace"
2,"http://dbpedia.org/ontology/developer","http://dbpedia.org/ontology/OfficeHolder"
469,"http://dbpedia.org/property/architect","http://dbpedia.org/ontology/Architect"
2,"http://dbpedia.org/property/architect","http://dbpedia.org/ontology/SoccerPlayer"
1,"http://dbpedia.org/property/architect","http://dbpedia.org/ontology/Cardinal"
1,"http://dbpedia.org/property/launchVehicle","http://dbpedia.org/ontology/PopulatedPlace"
1,"http://dbpedia.org/property/minister","http://dbpedia.org/ontology/PopulatedPlace"
7,"http://dbpedia.org/property/poleRider","http://xmlns.com/foaf/0.1/Person"
6,"http://dbpedia.org/property/rd0t1Loc","http://dbpedia.org/ontology/PopulatedPlace"
2,"http://dbpedia.org/property/rd0t3Loc","http://dbpedia.org/ontology/PopulatedPlace"
220,"http://dbpedia.org/ontology/musicBy","http://dbpedia.org/ontology/MusicalArtist"
6,"http://dbpedia.org/property/architects","http://dbpedia.org/ontology/Architect"
1,"http://dbpedia.org/property/gov.gen","http://xmlns.com/foaf/0.1/Person"
1,"http://dbpedia.org/property/productions","http://dbpedia.org/ontology/Actor"
8,"http://dbpedia.org/property/sequence","http://www.w3.org/2002/07/owl#Thing"
65,"http://dbpedia.org/ontology/division","http://dbpedia.org/ontology/Company"
4,"http://dbpedia.org/ontology/division","http://dbpedia.org/ontology/Work"
1,"http://dbpedia.org/property/aliases","http://dbpedia.org/ontology/OfficeHolder"
27,"http://dbpedia.org/property/replacedNames","http://www.w3.org/2002/07/owl#Thing"
4,"http://dbpedia.org/property/founders","http://dbpedia.org/ontology/RadioStation"
1,"http://dbpedia.org/property/numStaff","http://dbpedia.org/ontology/Athlete"
2,"http://dbpedia.org/property/endingTerminus","http://dbpedia.org/ontology/Building"
1,"http://dbpedia.org/property/nationalyears","http://dbpedia.org/ontology/Country"
5,"http://dbpedia.org/property/startingTerminus","http://dbpedia.org/ontology/BodyOfWater"
9,"http://dbpedia.org/property/startingTerminus","http://dbpedia.org/ontology/Town"
261,"http://dbpedia.org/property/town","http://dbpedia.org/ontology/Settlement"
2,"http://dbpedia.org/property/vocals","http://www.w3.org/2002/07/owl#Thing"
30,"http://dbpedia.org/ontology/formerTeam","http://dbpedia.org/ontology/PopulatedPlace"
8,"http://dbpedia.org/ontology/formerTeam","http://dbpedia.org/ontology/EducationalInstitution"
168,"http://dbpedia.org/ontology/highschool","http://dbpedia.org/ontology/Place"
2,"http://dbpedia.org/ontology/movement","http://dbpedia.org/ontology/PopulatedPlace"
5,"http://dbpedia.org/ontology/provost","http://www.w3.org/2002/07/owl#Thing"
4,"http://dbpedia.org/ontology/restingPlace","http://dbpedia.org/ontology/EducationalInstitution"
3,"http://dbpedia.org/ontology/significantProject","http://dbpedia.org/ontology/School"
10,"http://dbpedia.org/ontology/spouse","http://dbpedia.org/ontology/AdultActor"
1,"http://dbpedia.org/ontology/vicePresident","http://dbpedia.org/ontology/FictionalCharacter"
16,"http://dbpedia.org/property/beltwayCity","http://dbpedia.org/ontology/Settlement"
1,"http://dbpedia.org/property/coachingTeams","http://dbpedia.org/ontology/City"
714,"http://dbpedia.org/property/doctoralAdvisor","http://dbpedia.org/ontology/Person"
91,"http://dbpedia.org/property/employer","http://dbpedia.org/ontology/University"
265,"http://dbpedia.org/property/father","http://dbpedia.org/ontology/Monarch"
55,"http://dbpedia.org/property/firstminister","http://www.w3.org/2002/07/owl#Thing"
6,"http://dbpedia.org/property/lieutenant","http://dbpedia.org/ontology/Congressman"
10035,"http://dbpedia.org/property/managerclubs","http://dbpedia.org/ontology/Organisation"
5597,"http://dbpedia.org/property/placeofdeath","http://dbpedia.org/ontology/Place"
7,"http://dbpedia.org/property/placeofdeath","http://dbpedia.org/ontology/BodyOfWater"
2,"http://dbpedia.org/property/placeofdeath","http://dbpedia.org/ontology/MountainRange"
6,"http://dbpedia.org/property/placeofdeath","http://dbpedia.org/ontology/ProtectedArea"
688,"http://dbpedia.org/property/playingTeams","http://dbpedia.org/ontology/Organisation"
680,"http://dbpedia.org/property/playingTeams","http://dbpedia.org/ontology/SportsTeam"
113,"http://dbpedia.org/property/post1preceded","http://dbpedia.org/ontology/Politician"
1,"http://dbpedia.org/property/post4preceded","http://dbpedia.org/ontology/Ambassador"
7,"http://dbpedia.org/property/proposer","http://dbpedia.org/ontology/Organisation"
2,"http://dbpedia.org/property/relations","http://dbpedia.org/ontology/Writer"
1,"http://dbpedia.org/property/seatHolder","http://dbpedia.org/ontology/SoccerManager"
8,"http://dbpedia.org/property/shipLaidDown","http://dbpedia.org/ontology/PopulatedPlace"
12,"http://dbpedia.org/property/training","http://xmlns.com/foaf/0.1/Person"
32,"http://dbpedia.org/property/training","http://dbpedia.org/ontology/Settlement"
1,"http://dbpedia.org/property/via","http://dbpedia.org/ontology/EducationalInstitution"
1,"http://dbpedia.org/property/with","http://dbpedia.org/ontology/Place"
1,"http://dbpedia.org/ontology/launchSite","http://dbpedia.org/ontology/City"
3,"http://dbpedia.org/ontology/viceChancellor","http://dbpedia.org/ontology/Politician"
1,"http://dbpedia.org/property/buildmodel","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/chairperson","http://dbpedia.org/ontology/Politician"
31,"http://dbpedia.org/property/currentChampions","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/coverage","http://dbpedia.org/ontology/Island"
4,"http://dbpedia.org/property/exchanges","http://www.opengis.net/gml/_Feature"
1,"http://dbpedia.org/property/notableSponsor_percent_28s_percent_29","http://dbpedia.org/ontology/SportsTeam"
1,"http://dbpedia.org/property/previousTallest","http://dbpedia.org/ontology/HistoricPlace"
1,"http://dbpedia.org/property/providers","http://dbpedia.org/ontology/Artist"
25,"http://dbpedia.org/property/shipNamesake","http://dbpedia.org/ontology/AdministrativeRegion"
2,"http://dbpedia.org/property/shipNamesake","http://dbpedia.org/ontology/Philosopher"
3,"http://dbpedia.org/property/shipNamesake","http://dbpedia.org/ontology/Fish"
1,"http://dbpedia.org/property/shipReclassified","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/shipStatus","http://www.opengis.net/gml/_Feature"
20,"http://dbpedia.org/property/sitz","http://dbpedia.org/ontology/Place"
1,"http://dbpedia.org/property/turbines","http://dbpedia.org/ontology/Company"
1,"http://dbpedia.org/property/firstAlbum","http://dbpedia.org/ontology/MusicalWork"
3250,"http://dbpedia.org/property/north","http://www.w3.org/2002/07/owl#Thing"
65,"http://dbpedia.org/property/north","http://dbpedia.org/ontology/BodyOfWater"
9,"http://dbpedia.org/property/northwest","http://dbpedia.org/ontology/Stream"
22,"http://dbpedia.org/property/participation","http://www.w3.org/2002/07/owl#Thing"
22,"http://dbpedia.org/property/southeast","http://dbpedia.org/ontology/River"
3,"http://dbpedia.org/property/subdivname","http://dbpedia.org/ontology/PopulatedPlace"
14,"http://dbpedia.org/ontology/part","http://dbpedia.org/ontology/PopulatedPlace"
1,"http://dbpedia.org/property/bishops","http://www.opengis.net/gml/_Feature"
1,"http://dbpedia.org/property/origprop","http://xmlns.com/foaf/0.1/Person"
1,"http://dbpedia.org/property/highestLocation","http://dbpedia.org/ontology/MountainRange"
2,"http://dbpedia.org/property/landmark","http://dbpedia.org/ontology/AdministrativeRegion"
2,"http://dbpedia.org/property/villages","http://dbpedia.org/ontology/PopulatedPlace"
63,"http://dbpedia.org/ontology/associate","http://dbpedia.org/ontology/OfficeHolder"
6,"http://dbpedia.org/ontology/associate","http://dbpedia.org/ontology/Governor"
72,"http://dbpedia.org/property/bishop","http://dbpedia.org/ontology/Cleric"
7,"http://dbpedia.org/property/bishop","http://dbpedia.org/ontology/Cardinal"
1,"http://dbpedia.org/property/locationCities","http://dbpedia.org/ontology/Settlement"
1,"http://dbpedia.org/property/mapLabel","http://dbpedia.org/ontology/PopulatedPlace"
1,"http://dbpedia.org/property/relationships","http://dbpedia.org/ontology/TennisPlayer"
3,"http://dbpedia.org/property/hospitals","http://www.opengis.net/gml/_Feature"
5,"http://dbpedia.org/property/branchOf","http://dbpedia.org/ontology/Place"
2,"http://dbpedia.org/property/_356_percent_28ukRadioEdit_percent_29343_percent_28australianRadioEdit_percent_29Label","http://dbpedia.org/ontology/Company"
1,"http://dbpedia.org/property/joinconcurrence/dissent","http://dbpedia.org/ontology/Person"
3,"http://dbpedia.org/property/staffWriter","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/superseded","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/payloads","http://www.opengis.net/gml/_Feature"
35,"http://dbpedia.org/property/r2c","http://www.w3.org/2002/07/owl#Thing"
31,"http://dbpedia.org/property/r6c","http://dbpedia.org/ontology/Person"
4,"http://dbpedia.org/property/northeastrm","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/russianleague","http://dbpedia.org/ontology/Settlement"
6,"http://dbpedia.org/property/companies","http://www.w3.org/2002/07/owl#Thing"
3,"http://dbpedia.org/property/wnw","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/filmedIn","http://www.opengis.net/gml/_Feature"
5,"http://dbpedia.org/property/succeeding","http://dbpedia.org/ontology/Person"
1,"http://dbpedia.org/property/coachdebutteam","http://dbpedia.org/ontology/AmericanFootballTeam"
1,"http://dbpedia.org/property/row1Caption","http://www.w3.org/2002/07/owl#Thing"
6,"http://dbpedia.org/property/ambassador","http://dbpedia.org/ontology/Ambassador"
2,"http://dbpedia.org/ontology/nobelLaureates","http://dbpedia.org/ontology/Award"
7,"http://dbpedia.org/property/signedgovernor","http://dbpedia.org/ontology/Person"
3,"http://dbpedia.org/property/predecessors","http://www.opengis.net/gml/_Feature"
1,"http://dbpedia.org/property/entertainment","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/nhlTeam","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/celebrityWinner","http://dbpedia.org/ontology/AmericanFootballPlayer"
1,"http://dbpedia.org/property/ethinicity","http://www.w3.org/2002/07/owl#Thing"
38,"http://dbpedia.org/ontology/foundationOrganisation","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/ontology/foundationPerson","http://dbpedia.org/ontology/Legislature"
14387,"http://dbpedia.org/ontology/hometown","http://dbpedia.org/ontology/Place"
1,"http://dbpedia.org/property/championshipSite","http://dbpedia.org/ontology/Place"
1,"http://dbpedia.org/property/colorists","http://dbpedia.org/ontology/Athlete"
81,"http://dbpedia.org/property/currentMembers","http://dbpedia.org/ontology/Band"
120,"http://dbpedia.org/property/data","http://dbpedia.org/ontology/Artist"
13,"http://dbpedia.org/property/data","http://dbpedia.org/ontology/Software"
17,"http://dbpedia.org/property/data","http://dbpedia.org/ontology/Stream"
17,"http://dbpedia.org/property/data","http://dbpedia.org/ontology/Governor"
200,"http://dbpedia.org/property/developer","http://www.opengis.net/gml/_Feature"
2,"http://dbpedia.org/property/founder","http://dbpedia.org/ontology/Building"
4,"http://dbpedia.org/property/founder","http://dbpedia.org/ontology/AdultActor"
26,"http://dbpedia.org/property/mostCatches","http://dbpedia.org/ontology/Cricketer"
60,"http://dbpedia.org/property/publisher","http://dbpedia.org/ontology/Person"
40,"http://dbpedia.org/property/publisher","http://dbpedia.org/ontology/Work"
2,"http://dbpedia.org/property/publisher","http://dbpedia.org/ontology/TelevisionShow"
164,"http://dbpedia.org/property/region","http://dbpedia.org/ontology/Continent"
2,"http://dbpedia.org/property/team2Best","http://dbpedia.org/ontology/GridironFootballPlayer"
11,"http://dbpedia.org/property/gm","http://dbpedia.org/ontology/Athlete"
17,"http://dbpedia.org/property/kom","http://xmlns.com/foaf/0.1/Person"
11,"http://dbpedia.org/property/candidate","http://dbpedia.org/ontology/SoccerPlayer"
1,"http://dbpedia.org/property/candidate","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/candidate","http://dbpedia.org/ontology/Legislature"
16,"http://dbpedia.org/property/playerOfSeries","http://dbpedia.org/ontology/Person"
1,"http://dbpedia.org/property/rb1Third","http://dbpedia.org/ontology/Athlete"
1717,"http://dbpedia.org/property/precededBy","http://dbpedia.org/ontology/Book"
1,"http://dbpedia.org/property/aircraftName","http://dbpedia.org/ontology/MeanOfTransportation"
1,"http://dbpedia.org/property/keyPeople","http://dbpedia.org/ontology/Country"
112,"http://dbpedia.org/property/allWriting","http://dbpedia.org/ontology/Organisation"
112,"http://dbpedia.org/property/allWriting","http://dbpedia.org/ontology/Band"
2,"http://dbpedia.org/property/mascot","http://dbpedia.org/ontology/VideoGame"
2,"http://dbpedia.org/property/mascot","http://dbpedia.org/ontology/Software"
6,"http://dbpedia.org/property/placeofburialLabel","http://www.opengis.net/gml/_Feature"
1,"http://dbpedia.org/ontology/predecessor","http://dbpedia.org/ontology/Scientist"
1822,"http://dbpedia.org/ontology/previousWork","http://dbpedia.org/ontology/Book"
4,"http://dbpedia.org/ontology/producer","http://dbpedia.org/ontology/Congressman"
1,"http://dbpedia.org/ontology/producer","http://dbpedia.org/ontology/TelevisionEpisode"
3,"http://dbpedia.org/ontology/recordLabel","http://dbpedia.org/ontology/Activity"
531,"http://dbpedia.org/ontology/secondDriver","http://dbpedia.org/ontology/Athlete"
61444,"http://dbpedia.org/ontology/starring","http://dbpedia.org/ontology/Actor"
71,"http://dbpedia.org/ontology/secondTeam","http://www.opengis.net/gml/_Feature"
75,"http://dbpedia.org/ontology/starring","http://dbpedia.org/ontology/PlayboyPlaymate"
6,"http://dbpedia.org/ontology/type","http://dbpedia.org/ontology/Single"
2,"http://dbpedia.org/property/areasAffected","http://dbpedia.org/ontology/BodyOfWater"
27232,"http://dbpedia.org/property/artist","http://dbpedia.org/ontology/Organisation"
2,"http://dbpedia.org/property/artist","http://dbpedia.org/ontology/Architect"
4,"http://dbpedia.org/property/asstcoach","http://xmlns.com/foaf/0.1/Person"
1,"http://dbpedia.org/property/bodyStyle","http://dbpedia.org/ontology/MeanOfTransportation"
1,"http://dbpedia.org/property/chairman","http://dbpedia.org/ontology/FormulaOneRacer"
10,"http://dbpedia.org/property/conflict","http://dbpedia.org/ontology/MilitaryConflict"
1,"http://dbpedia.org/property/current","http://dbpedia.org/ontology/AdministrativeRegion"
10,"http://dbpedia.org/property/director","http://dbpedia.org/ontology/Work"
20146,"http://dbpedia.org/property/disambiguates","http://dbpedia.org/ontology/Athlete"
100117,"http://dbpedia.org/property/disambiguates","http://www.opengis.net/gml/_Feature"
54782,"http://dbpedia.org/property/disambiguates","http://dbpedia.org/ontology/Settlement"
335,"http://dbpedia.org/property/disambiguates","http://dbpedia.org/ontology/Journalist"
519,"http://dbpedia.org/property/disambiguates","http://dbpedia.org/ontology/Mammal"
417,"http://dbpedia.org/property/disambiguates","http://dbpedia.org/ontology/Monarch"
41,"http://dbpedia.org/property/disambiguates","http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete"
14,"http://dbpedia.org/property/disambiguates","http://dbpedia.org/ontology/IceHockeyLeague"
3,"http://dbpedia.org/property/discoverer","http://dbpedia.org/ontology/Artist"
49,"http://dbpedia.org/property/discoverySite","http://dbpedia.org/ontology/Town"
11,"http://dbpedia.org/property/eastchampion","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/engine","http://dbpedia.org/ontology/MeanOfTransportation"
1,"http://dbpedia.org/property/engine","http://dbpedia.org/ontology/Reptile"
8,"http://dbpedia.org/property/events","http://dbpedia.org/ontology/Event"
2,"http://dbpedia.org/property/fastTime","http://dbpedia.org/ontology/FormulaOneRacer"
3,"http://dbpedia.org/property/gamename","http://dbpedia.org/ontology/TelevisionShow"
4,"http://dbpedia.org/property/group","http://dbpedia.org/ontology/Eukaryote"
7,"http://dbpedia.org/property/headcoach","http://dbpedia.org/ontology/IceHockeyPlayer"
1,"http://dbpedia.org/property/headcoach","http://dbpedia.org/ontology/Journalist"
257,"http://dbpedia.org/property/hostCity","http://www.w3.org/2002/07/owl#Thing"
28,"http://dbpedia.org/property/hostCity","http://dbpedia.org/ontology/AdministrativeRegion"
3,"http://dbpedia.org/property/kicker","http://dbpedia.org/ontology/Athlete"
1,"http://dbpedia.org/property/label","http://dbpedia.org/ontology/Lake"
14,"http://dbpedia.org/property/language","http://dbpedia.org/ontology/PopulatedPlace"
47,"http://dbpedia.org/property/last","http://dbpedia.org/ontology/Person"
1,"http://dbpedia.org/property/lastAlbum","http://dbpedia.org/ontology/Comedian"
1,"http://dbpedia.org/property/leader","http://dbpedia.org/ontology/Cardinal"
8,"http://dbpedia.org/property/manufacturer","http://dbpedia.org/ontology/Beverage"
22,"http://dbpedia.org/property/monarch","http://dbpedia.org/ontology/Monarch"
1,"http://dbpedia.org/property/mvp","http://dbpedia.org/ontology/Politician"
2,"http://dbpedia.org/property/mvp","http://dbpedia.org/ontology/HockeyTeam"
5,"http://dbpedia.org/property/namedAfter","http://dbpedia.org/ontology/University"
45,"http://dbpedia.org/property/nflchampion","http://www.w3.org/2002/07/owl#Thing"
1,"http://dbpedia.org/property/place","http://dbpedia.org/ontology/Person"
13,"http://dbpedia.org/property/plane1Origin","http://dbpedia.org/ontology/Airport"
9,"http://dbpedia.org/property/plane2Origin","http://dbpedia.org/ontology/Building"
9,"http://dbpedia.org/property/predecessor","http://dbpedia.org/ontology/Saint"
10,"http://dbpedia.org/property/production","http://dbpedia.org/ontology/PopulatedPlace"
3,"http://dbpedia.org/property/radioAnnouncers","http://dbpedia.org/ontology/Congressman"
7,"http://dbpedia.org/property/rd","http://dbpedia.org/ontology/City"
